"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status","Data_Type"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2002,"PercChange",-40.0791,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2003,"PercChange",-37.3806,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2004,"PercChange",-45.0902,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2005,"PercChange",-46.979,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2006,"PercChange",-47.2219,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2007,"PercChange",-48.5581,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2008,"PercChange",-53.917,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2009,"PercChange",-61.4529,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2010,"PercChange",-64.7425,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2011,"PercChange",-67.6592,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2012,"PercChange",-67.6296,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2013,"PercChange",-63.1832,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2014,"PercChange",-54.6431,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2015,"PercChange",-49.5939,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2016,"PercChange",-48.1117,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2017,"PercChange",-53.5488,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2018,"PercChange",-59.3587,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2019,"PercChange",-63.5128,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2020,"PercChange",-70.447,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2021,"PercChange",-76.1365,-25,-15,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1995,"ProbDeclBelowLBM",0.0333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1996,"ProbDeclBelowLBM",0.0667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1997,"ProbDeclBelowLBM",0.2333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1998,"ProbDeclBelowLBM",0.4,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1999,"ProbDeclBelowLBM",1.0667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2000,"ProbDeclBelowLBM",33.4333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2001,"ProbDeclBelowLBM",84.9667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2002,"ProbDeclBelowLBM",94.0667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2003,"ProbDeclBelowLBM",90.6,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2004,"ProbDeclBelowLBM",97.9,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2005,"ProbDeclBelowLBM",98.7,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2006,"ProbDeclBelowLBM",99.0333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2007,"ProbDeclBelowLBM",99.1333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2008,"ProbDeclBelowLBM",99.7333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2009,"ProbDeclBelowLBM",99.8667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2010,"ProbDeclBelowLBM",99.8,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2011,"ProbDeclBelowLBM",99.9,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2012,"ProbDeclBelowLBM",99.8333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2013,"ProbDeclBelowLBM",99.3333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2014,"ProbDeclBelowLBM",95.4333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",90.5,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",89.1333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",94.5667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",95.5333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2019,"ProbDeclBelowLBM",97.0667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2020,"ProbDeclBelowLBM",98.8333,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2021,"ProbDeclBelowLBM",99.4667,NA,NA,NA,"Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1995,"Percentile",0.8462,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1996,"Percentile",0.8148,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1997,"Percentile",0.75,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1998,"Percentile",0.7586,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",1999,"Percentile",0.8333,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2000,"Percentile",0.6774,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2001,"Percentile",0.6875,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2002,"Percentile",0.6667,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2003,"Percentile",0.6176,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2004,"Percentile",0.5429,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2005,"Percentile",0.5556,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2006,"Percentile",0.5405,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2007,"Percentile",0.5263,0.25,0.5,"Green","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2008,"Percentile",0.4872,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2009,"Percentile",0.475,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2010,"Percentile",0.4146,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2011,"Percentile",0.4048,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2012,"Percentile",0.3256,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2013,"Percentile",0.3864,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2014,"Percentile",0.4222,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2015,"Percentile",0.4348,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2016,"Percentile",0.4468,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2017,"Percentile",0.3542,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2018,"Percentile",0.2857,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2019,"Percentile",0.26,0.25,0.5,"Amber","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2020,"Percentile",0.2353,0.25,0.5,"Red","Abs_Abd"
"CU-4","Sockeye","North_Barriere_ES","SpnForTrend_Wild",2021,"Percentile",0.2308,0.25,0.5,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1995,"LongTrend",0.74,0.5,0.75,"Amber","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1996,"LongTrend",0.77,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1997,"LongTrend",0.8,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1998,"LongTrend",0.97,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1999,"LongTrend",1.46,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2000,"LongTrend",1.93,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2001,"LongTrend",2.71,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2002,"LongTrend",3.24,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2003,"LongTrend",3.54,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2004,"LongTrend",4.08,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2005,"LongTrend",4.07,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2006,"LongTrend",3.98,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2007,"LongTrend",3.57,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2008,"LongTrend",2.76,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2009,"LongTrend",2.17,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2010,"LongTrend",1.68,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2011,"LongTrend",1.4,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2012,"LongTrend",1.46,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2013,"LongTrend",1.63,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2014,"LongTrend",2,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"LongTrend",2.31,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"LongTrend",2.32,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"LongTrend",2.19,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"LongTrend",1.93,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2019,"LongTrend",1.54,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2020,"LongTrend",1.09,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2021,"LongTrend",0.76,0.5,0.75,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1995,"PercChange",-18.162,-25,-15,"Amber","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1996,"PercChange",-8.8538,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1997,"PercChange",-13.216,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1998,"PercChange",17.8792,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1999,"PercChange",78.2639,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2000,"PercChange",158.067,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2001,"PercChange",354.9411,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2002,"PercChange",551.1743,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2003,"PercChange",880.4177,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2004,"PercChange",1057.7282,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2005,"PercChange",1011.1208,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2006,"PercChange",780.4088,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2007,"PercChange",351.6148,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2008,"PercChange",119.5307,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2009,"PercChange",-4.5386,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2010,"PercChange",-50.9379,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2011,"PercChange",-65.1047,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2012,"PercChange",-67.9439,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2013,"PercChange",-63.0162,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2014,"PercChange",-53.6766,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"PercChange",-39.9263,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"PercChange",-16.5793,-25,-15,"Amber","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"PercChange",8.8038,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"PercChange",24.8188,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2019,"PercChange",9.8387,-25,-15,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2020,"PercChange",-34.1295,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2021,"PercChange",-63.5142,-25,-15,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1995,"ProbDeclBelowLBM",33.9333,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1996,"ProbDeclBelowLBM",19.5667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1997,"ProbDeclBelowLBM",23.8667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1998,"ProbDeclBelowLBM",6.7333,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1999,"ProbDeclBelowLBM",2.5667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2000,"ProbDeclBelowLBM",0.8,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2001,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2002,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2003,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2004,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2005,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2006,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2007,"ProbDeclBelowLBM",0,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2008,"ProbDeclBelowLBM",1.6667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2009,"ProbDeclBelowLBM",26.8667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2010,"ProbDeclBelowLBM",88.3333,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2011,"ProbDeclBelowLBM",98.4333,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2012,"ProbDeclBelowLBM",99.4333,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2013,"ProbDeclBelowLBM",97.6667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2014,"ProbDeclBelowLBM",89.8667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",73.0667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",38.8333,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",11.7,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",4,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2019,"ProbDeclBelowLBM",11.6,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2020,"ProbDeclBelowLBM",61.1,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2021,"ProbDeclBelowLBM",91.9667,NA,NA,NA,"Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1995,"Percentile",0.186,0.25,0.5,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1996,"Percentile",0.2045,0.25,0.5,"Red","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1997,"Percentile",0.3111,0.25,0.5,"Amber","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1998,"Percentile",0.5,0.25,0.5,"Amber","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",1999,"Percentile",0.8085,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2000,"Percentile",0.9583,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2001,"Percentile",0.9388,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2002,"Percentile",0.96,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2003,"Percentile",0.9412,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2004,"Percentile",0.9615,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2005,"Percentile",0.9623,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2006,"Percentile",0.963,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2007,"Percentile",0.9455,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2008,"Percentile",0.8929,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2009,"Percentile",0.8421,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2010,"Percentile",0.8276,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2011,"Percentile",0.7797,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2012,"Percentile",0.8,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2013,"Percentile",0.8033,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2014,"Percentile",0.8065,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"Percentile",0.8571,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"Percentile",0.875,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"Percentile",0.8308,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"Percentile",0.7879,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2019,"Percentile",0.7463,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2020,"Percentile",0.6029,0.25,0.5,"Green","Abs_Abd"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2021,"Percentile",0.4638,0.25,0.5,"Amber","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",1995,"LongTrend",35.71,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",1996,"LongTrend",41.39,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",1997,"LongTrend",45.45,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",1998,"LongTrend",50.28,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",1999,"LongTrend",50.44,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2000,"LongTrend",47.28,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2001,"LongTrend",47.65,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2002,"LongTrend",50.04,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2003,"LongTrend",54.04,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2004,"LongTrend",51.26,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2005,"LongTrend",44.95,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2006,"LongTrend",31.23,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2007,"LongTrend",19.54,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2008,"LongTrend",12.89,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2009,"LongTrend",7.78,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2010,"LongTrend",5.75,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2011,"LongTrend",4.49,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2012,"LongTrend",3.08,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2013,"LongTrend",2.47,0.5,0.75,"Green","Abs_Abd"
"CU-22","Sockeye","Quesnel_S","SpnForTrend_Wild",2014,"LongTrend",2.07,0.5,0.75,"Green","Abs_Abd"
